"Kommunenummer campus";"Årstall";"Institusjonskode";"Antall";"Stednavn campus";"Studieprogramkode";"Semester"
"1201";"2017";"1120";"10";"Universitetet i Bergen";"BAMN-MAT";"3"
"1201";"2017";"1120";"10";"Universitetet i Bergen";"BASV-JOURN";"3"
"1201";"2017";"1120";"10";"Universitetet i Bergen";"BASV-NYMED";"3"
"1201";"2017";"1120";"10";"Universitetet i Bergen";"JUR601";"3"
"1201";"2017";"1120";"10";"Universitetet i Bergen";"MAHF-FILO";"3"
"1201";"2017";"1120";"10";"Universitetet i Bergen";"MAHF-LÆFR";"3"
"1201";"2017";"1120";"10";"Universitetet i Bergen";"MAPS-GLODE";"3"
"1201";"2017";"1120";"10";"Universitetet i Bergen";"MASV-GEOG";"3"
"1201";"2017";"1120";"10";"Universitetet i Bergen";"MAT622";"3"
"1201";"2017";"1120";"10";"Universitetet i Bergen";"NORSK623";"3"
"1201";"2017";"1120";"10";"Universitetet i Bergen";"PPU-MUS";"3"
"1201";"2017";"1120";"10";"Universitetet i Bergen";"SAMPOL610";"3"
"1201";"2017";"1120";"10";"Universitetet i Bergen";"ÅRHF-FRAN";"3"
"1201";"2017";"1120";"10";"Universitetet i Bergen";"ÅRMO";"3"
"1201";"2017";"1120";"11";"Universitetet i Bergen";"BAHF-KUVI";"3"
"1201";"2017";"1120";"11";"Universitetet i Bergen";"BAHF-TEAT";"3"
"1201";"2017";"1120";"11";"Universitetet i Bergen";"BAHF-TYS";"3"
"1201";"2017";"1120";"11";"Universitetet i Bergen";"JMASV-SYSD";"3"
"1201";"2017";"1120";"11";"Universitetet i Bergen";"KURATOR";"3"
"1201";"2017";"1120";"11";"Universitetet i Bergen";"MADESIGN";"3"
"1201";"2017";"1120";"11";"Universitetet i Bergen";"MAHF-ARK";"3"
"1201";"2017";"1120";"11";"Universitetet i Bergen";"MAHF-LÆHR";"3"
"1201";"2017";"1120";"11";"Universitetet i Bergen";"MUSE620";"3"
"1201";"2017";"1120";"11";"Universitetet i Bergen";"NORSK621";"3"
"1201";"2017";"1120";"11";"Universitetet i Bergen";"SAMPOL608";"3"
"1201";"2017";"1120";"11";"Universitetet i Bergen";"UPLASSERT";"3"
"1201";"2017";"1120";"11";"Universitetet i Bergen";"ÅRHF-FILO";"3"
"1201";"2017";"1120";"12";"Universitetet i Bergen";"BAHF-NOLIS";"3"
"1201";"2017";"1120";"24";"Universitetet i Bergen";"BASV-EUR";"3"
"1201";"2017";"1120";"12";"Universitetet i Bergen";"BASV-GEOG";"3"
"1201";"2017";"1120";"12";"Universitetet i Bergen";"BASV-MIX";"3"
"1201";"2017";"1120";"12";"Universitetet i Bergen";"BASV-TVP";"3"
"1201";"2017";"1120";"12";"Universitetet i Bergen";"HELFYT662";"3"
"1201";"2017";"1120";"12";"Universitetet i Bergen";"JUR601";"3"
"1201";"2017";"1120";"12";"Universitetet i Bergen";"MAMD-MANT";"3"
"1201";"2017";"1120";"12";"Universitetet i Bergen";"MAPS-PED";"3"
"1201";"2017";"1120";"12";"Universitetet i Bergen";"MAPS-PSYK";"3"
"1201";"2017";"1120";"12";"Universitetet i Bergen";"MASV-SANT";"3"
"1201";"2017";"1120";"12";"Universitetet i Bergen";"PSYK603";"3"
"1201";"2017";"1120";"12";"Universitetet i Bergen";"ÅRPED";"3"
"1201";"2017";"1120";"12";"Universitetet i Bergen";"ÅRSV-AORG";"3"
"1201";"2017";"1120";"12";"Universitetet i Bergen";"ÅRSV-SAPO";"3"
"1201";"2017";"1120";"13";"Universitetet i Bergen";"5MAMN-ENER";"3"
"1201";"2017";"1120";"13";"Universitetet i Bergen";"BAHF-ARAB";"3"
"1201";"2017";"1120";"13";"Universitetet i Bergen";"BAHF-HIS";"3"
"1201";"2017";"1120";"13";"Universitetet i Bergen";"BAMN-MATEK";"3"
"1201";"2017";"1120";"13";"Universitetet i Bergen";"MADESIGN";"3"
"1201";"2017";"1120";"13";"Universitetet i Bergen";"MAHF-LÆHR";"3"
"1201";"2017";"1120";"13";"Universitetet i Bergen";"MAMD-MEDBI";"3"
"1201";"2017";"1120";"13";"Universitetet i Bergen";"MAMN-BIO";"3"
"1201";"2017";"1120";"13";"Universitetet i Bergen";"MAMN-INF";"3"
"1201";"2017";"1120";"13";"Universitetet i Bergen";"MAMN-PHYS";"3"
"1201";"2017";"1120";"13";"Universitetet i Bergen";"MASV-GEOG";"3"
"1201";"2017";"1120";"13";"Universitetet i Bergen";"MASV-MEVI";"3"
"1201";"2017";"1120";"13";"Universitetet i Bergen";"MASV-SOS";"3"
"1201";"2017";"1120";"13";"Universitetet i Bergen";"PPU-KMD";"3"
"1201";"2017";"1120";"13";"Universitetet i Bergen";"VID-MAUMAT";"3"
"1201";"2017";"1120";"13";"Universitetet i Bergen";"ÅRSV-INFO";"3"
"1201";"2017";"1120";"14";"Universitetet i Bergen";"BA VISKOM";"3"
"1201";"2017";"1120";"14";"Universitetet i Bergen";"BAHF-MVK";"3"
"1201";"2017";"1120";"14";"Universitetet i Bergen";"BAHF-RELV";"3"
"1201";"2017";"1120";"14";"Universitetet i Bergen";"BAHF-RET";"3"
"1201";"2017";"1120";"14";"Universitetet i Bergen";"BASV-EUR";"3"
"1201";"2017";"1120";"14";"Universitetet i Bergen";"BASV-FILM";"3"
"1201";"2017";"1120";"14";"Universitetet i Bergen";"HELFYT662";"3"
"1201";"2017";"1120";"14";"Universitetet i Bergen";"MAKUNST";"3"
"1201";"2017";"1120";"14";"Universitetet i Bergen";"MAMN-MOL";"3"
"1201";"2017";"1120";"14";"Universitetet i Bergen";"NAT621";"3"
"1201";"2017";"1120";"14";"Universitetet i Bergen";"ÅRHF-NOR";"3"
"1201";"2017";"1120";"14";"Universitetet i Bergen";"ÅRSV-MEVI";"3"
"1201";"2017";"1120";"15";"Universitetet i Bergen";"BAHF-SPLA";"3"
"1201";"2017";"1120";"15";"Universitetet i Bergen";"BAMN-BINF";"3"
"1201";"2017";"1120";"15";"Universitetet i Bergen";"BAMN-DTEK";"3"
"1201";"2017";"1120";"15";"Universitetet i Bergen";"BAMN-GEOV";"3"
"1201";"2017";"1120";"15";"Universitetet i Bergen";"BASV-IKT";"3"
"1201";"2017";"1120";"15";"Universitetet i Bergen";"BASV-KOGNI";"3"
"1201";"2017";"1120";"15";"Universitetet i Bergen";"HEKVAL620";"3"
"1201";"2017";"1120";"15";"Universitetet i Bergen";"HELED620";"3"
"1201";"2017";"1120";"15";"Universitetet i Bergen";"MAHF-ENG";"3"
"1201";"2017";"1120";"15";"Universitetet i Bergen";"MAMD-MANT";"3"
"1201";"2017";"1120";"15";"Universitetet i Bergen";"MAPS-PSYK";"3"
"1201";"2017";"1120";"15";"Universitetet i Bergen";"PSYK603";"3"
"1201";"2017";"1120";"15";"Universitetet i Bergen";"SAMPOL608";"3"
"1201";"2017";"1120";"16";"Universitetet i Bergen";"BASV-GEOG";"3"
"1201";"2017";"1120";"16";"Universitetet i Bergen";"BASV-KOGNI";"3"
"1201";"2017";"1120";"16";"Universitetet i Bergen";"BASV-POLØK";"3"
"1201";"2017";"1120";"16";"Universitetet i Bergen";"BASV-TVP";"3"
"1201";"2017";"1120";"16";"Universitetet i Bergen";"MAMN-ENERG";"3"
"1201";"2017";"1120";"16";"Universitetet i Bergen";"MAMN-HAVSJ";"3"
"1201";"2017";"1120";"16";"Universitetet i Bergen";"MAMN-MAB";"3"
"1201";"2017";"1120";"16";"Universitetet i Bergen";"PRAPED-DEL";"3"
"1201";"2017";"1120";"16";"Universitetet i Bergen";"ÅRHF-FILO";"3"
"1201";"2017";"1120";"16";"Universitetet i Bergen";"ÅRHF-KUN";"3"
"1201";"2017";"1120";"16";"Universitetet i Bergen";"ÅRSV-SØK";"3"
"1201";"2017";"1120";"17";"Universitetet i Bergen";"AORG606";"3"
"1201";"2017";"1120";"17";"Universitetet i Bergen";"ARA621";"3"
"1201";"2017";"1120";"17";"Universitetet i Bergen";"BAHF-ITAL";"3"
"1201";"2017";"1120";"17";"Universitetet i Bergen";"BAHF-MVK";"3"
"1201";"2017";"1120";"34";"Universitetet i Bergen";"BAHF-SPRKV";"3"
"1201";"2017";"1120";"17";"Universitetet i Bergen";"BASV-JOU";"3"
"1201";"2017";"1120";"17";"Universitetet i Bergen";"GEO-SD660";"3"
"1201";"2017";"1120";"17";"Universitetet i Bergen";"HELØK610";"3"
"1201";"2017";"1120";"17";"Universitetet i Bergen";"INTL-KMD";"3"
"1201";"2017";"1120";"17";"Universitetet i Bergen";"MAHF-KUVI";"3"
"1201";"2017";"1120";"17";"Universitetet i Bergen";"MAMD-GLOB";"3"
"1201";"2017";"1120";"34";"Universitetet i Bergen";"MAMD-HELSE";"3"
"1201";"2017";"1120";"17";"Universitetet i Bergen";"NORAN101-F";"3"
"1201";"2017";"1120";"17";"Universitetet i Bergen";"ÅRHF-RELV";"3"
"1201";"2017";"1120";"18";"Universitetet i Bergen";"BASV-FILM";"3"
"1201";"2017";"1120";"18";"Universitetet i Bergen";"BASV-JOURN";"3"
"1201";"2017";"1120";"18";"Universitetet i Bergen";"INTL-MED";"3"
"1201";"2017";"1120";"18";"Universitetet i Bergen";"MAHF-NORD";"3"
"1201";"2017";"1120";"18";"Universitetet i Bergen";"MAMN-GEOV";"3"
"1201";"2017";"1120";"18";"Universitetet i Bergen";"MAT611";"3"
"1201";"2017";"1120";"18";"Universitetet i Bergen";"PRAPED-DEL";"3"
"1201";"2017";"1120";"18";"Universitetet i Bergen";"VID-MAUENG";"3"
"1201";"2017";"1120";"18";"Universitetet i Bergen";"ÅRHF-NORAN";"3"
"1201";"2017";"1120";"18";"Universitetet i Bergen";"ÅRSV-SØK";"3"
"1201";"2017";"1120";"19";"Universitetet i Bergen";"AORG607";"3"
"1201";"2017";"1120";"19";"Universitetet i Bergen";"BAHF-KIN";"3"
"1201";"2017";"1120";"19";"Universitetet i Bergen";"MAHF-FILO";"3"
"1201";"2017";"1120";"19";"Universitetet i Bergen";"MASV-AORG";"3"
"1201";"2017";"1120";"19";"Universitetet i Bergen";"MASV-SOS";"3"
"1201";"2017";"1120";"19";"Universitetet i Bergen";"MAT601";"3"
"1201";"2017";"1120";"19";"Universitetet i Bergen";"MAT611";"3"
"1201";"2017";"1120";"19";"Universitetet i Bergen";"ÅRHF-ENG";"3"
"1201";"2017";"1120";"20";"Universitetet i Bergen";"BAMN-STATS";"3"
"1201";"2017";"1120";"20";"Universitetet i Bergen";"BAPS-PED";"3"
"1201";"2017";"1120";"20";"Universitetet i Bergen";"MAJUR-2";"3"
"1201";"2017";"1120";"21";"Universitetet i Bergen";"BAHF-ARAB";"3"
"1201";"2017";"1120";"21";"Universitetet i Bergen";"BAHF-NORAN";"3"
"1201";"2017";"1120";"21";"Universitetet i Bergen";"BAHF-RUSS";"3"
"1201";"2017";"1120";"21";"Universitetet i Bergen";"BAMN-NANO";"3"
"1201";"2017";"1120";"21";"Universitetet i Bergen";"MAHF-ARK";"3"
"1201";"2017";"1120";"21";"Universitetet i Bergen";"MAHF-SPLA";"3"
"1201";"2017";"1120";"21";"Universitetet i Bergen";"MAMN-MAB";"3"
"1201";"2017";"1120";"21";"Universitetet i Bergen";"MAPS-PEDIK";"3"
"1201";"2017";"1120";"21";"Universitetet i Bergen";"MAPS-PSYK";"3"
"1201";"2017";"1120";"21";"Universitetet i Bergen";"NOLI103-F";"3"
"1201";"2017";"1120";"21";"Universitetet i Bergen";"PSYK640";"3"
"1201";"2017";"1120";"22";"Universitetet i Bergen";"BAMN-MATEK";"3"
"1201";"2017";"1120";"22";"Universitetet i Bergen";"BASV-EUR";"3"
"1201";"2017";"1120";"22";"Universitetet i Bergen";"MAMN-AKTUA";"3"
"1201";"2017";"1120";"22";"Universitetet i Bergen";"SPANSK621";"3"
"1201";"2017";"1120";"22";"Universitetet i Bergen";"ÅRHF-ENG";"3"
"1201";"2017";"1120";"23";"Universitetet i Bergen";"AORG607";"3"
"1201";"2017";"1120";"23";"Universitetet i Bergen";"BAMN-GEOF";"3"
"1201";"2017";"1120";"23";"Universitetet i Bergen";"BASV-GEOG";"3"
"1201";"2017";"1120";"23";"Universitetet i Bergen";"BASV-MIX";"3"
"1201";"2017";"1120";"23";"Universitetet i Bergen";"INTL-MED";"3"
"1201";"2017";"1120";"23";"Universitetet i Bergen";"MAMN-ENERG";"3"
"1201";"2017";"1120";"23";"Universitetet i Bergen";"MASV-SYSDY";"3"
"1201";"2017";"1120";"23";"Universitetet i Bergen";"MAT601";"3"
"1201";"2017";"1120";"23";"Universitetet i Bergen";"POSTMAJUR";"3"
"1201";"2017";"1120";"24";"Universitetet i Bergen";"BAHF-FILO";"3"
"1201";"2017";"1120";"24";"Universitetet i Bergen";"BAMN-PTEK";"3"
"1201";"2017";"1120";"24";"Universitetet i Bergen";"BASV-NYMED";"3"
"1201";"2017";"1120";"24";"Universitetet i Bergen";"MAHF-KUN";"3"
"1201";"2017";"1120";"24";"Universitetet i Bergen";"MASV-SØK";"3"
"1201";"2017";"1120";"25";"Universitetet i Bergen";"BAHF-RUSS";"3"
"1201";"2017";"1120";"25";"Universitetet i Bergen";"BAPS-AOP";"3"
"1201";"2017";"1120";"25";"Universitetet i Bergen";"MADESIGN";"3"
"1201";"2017";"1120";"25";"Universitetet i Bergen";"MAMD-MEDBI";"3"
"1201";"2017";"1120";"25";"Universitetet i Bergen";"MAMN-BIO";"3"
"1201";"2017";"1120";"25";"Universitetet i Bergen";"MAMN-GEOV";"3"
"1201";"2017";"1120";"25";"Universitetet i Bergen";"MAPS-GLODE";"3"
"1201";"2017";"1120";"25";"Universitetet i Bergen";"MASV-SØK";"3"
"1201";"2017";"1120";"25";"Universitetet i Bergen";"ÅRHF-RELV";"3"
"1201";"2017";"1120";"26";"Universitetet i Bergen";"BAHF-KIN";"3"
"1201";"2017";"1120";"26";"Universitetet i Bergen";"GEO-SD660";"3"
"1201";"2017";"1120";"26";"Universitetet i Bergen";"MAHF-LITT";"3"
"1201";"2017";"1120";"26";"Universitetet i Bergen";"ÅRSV-SANT";"3"
"1201";"2017";"1120";"26";"Universitetet i Bergen";"ÅRSV-SOS";"3"
"1201";"2017";"1120";"27";"Universitetet i Bergen";"BAHF-NOLIS";"3"
"1201";"2017";"1120";"27";"Universitetet i Bergen";"MASV-SAPO";"3"
"1201";"2017";"1120";"27";"Universitetet i Bergen";"ÅRHF-NOR";"3"
"1201";"2017";"1120";"28";"Universitetet i Bergen";"BASV-KOGNI";"3"
"1201";"2017";"1120";"28";"Universitetet i Bergen";"MAHF-ENG";"3"
"1201";"2017";"1120";"28";"Universitetet i Bergen";"MAMN-KJEM";"3"
"1201";"2017";"1120";"28";"Universitetet i Bergen";"MATF-FARM";"3"
"1201";"2017";"1120";"28";"Universitetet i Bergen";"VID-MAUNOR";"3"
"1201";"2017";"1120";"29";"Universitetet i Bergen";"BAHF-RELV";"3"
"1201";"2017";"1120";"29";"Universitetet i Bergen";"BAMN-PHYS";"3"
"1201";"2017";"1120";"29";"Universitetet i Bergen";"MAHF-HIS";"3"
"1201";"2017";"1120";"29";"Universitetet i Bergen";"MAMN-GEOV";"3"
"1201";"2017";"1120";"29";"Universitetet i Bergen";"MASV-SANT";"3"
"1201";"2017";"1120";"29";"Universitetet i Bergen";"ÅRPED";"3"
"1201";"2017";"1120";"30";"Universitetet i Bergen";"BA ROM";"3"
"1201";"2017";"1120";"30";"Universitetet i Bergen";"BAHF-KUVI";"3"
"1201";"2017";"1120";"30";"Universitetet i Bergen";"MAMN-HAVSJ";"3"
"1201";"2017";"1120";"31";"Universitetet i Bergen";"BAHF-SPLA";"3"
"1201";"2017";"1120";"31";"Universitetet i Bergen";"BAPS-PSYK";"3"
"1201";"2017";"1120";"31";"Universitetet i Bergen";"BASV-POLØK";"3"
"1201";"2017";"1120";"31";"Universitetet i Bergen";"MASV-AORG";"3"
"1201";"2017";"1120";"31";"Universitetet i Bergen";"MASV-SYSDY";"3"
"1201";"2017";"1120";"31";"Universitetet i Bergen";"MEDFORSKL";"3"
"1201";"2017";"1120";"32";"Universitetet i Bergen";"BAMN-MOL";"3"
"1201";"2017";"1120";"32";"Universitetet i Bergen";"ÅRHF";"3"
"1201";"2017";"1120";"32";"Universitetet i Bergen";"ÅRHF-KJØNN";"3"
"1201";"2017";"1120";"32";"Universitetet i Bergen";"ÅRHF-KUN";"3"
"1201";"2017";"1120";"33";"Universitetet i Bergen";"BAHF-TEAT";"3"
"1201";"2017";"1120";"33";"Universitetet i Bergen";"BAMN-MAT";"3"
"1201";"2017";"1120";"34";"Universitetet i Bergen";"BASV-SANT";"3"
"1201";"2017";"1120";"34";"Universitetet i Bergen";"MAHF-INMUT";"3"
"1201";"2017";"1120";"34";"Universitetet i Bergen";"MAHF-LÆNO";"3"
"1201";"2017";"1120";"34";"Universitetet i Bergen";"ÅRHF";"3"
"1201";"2017";"1120";"35";"Universitetet i Bergen";"MAMN-FISK";"3"
"1201";"2017";"1120";"36";"Universitetet i Bergen";"BAHF-ALLV";"3"
"1201";"2017";"1120";"36";"Universitetet i Bergen";"BAPS-AOP";"3"
"1201";"2017";"1120";"36";"Universitetet i Bergen";"MAPS-PSYK";"3"
"1201";"2017";"1120";"37";"Universitetet i Bergen";"MASV-SAPO";"3"
"1201";"2017";"1120";"38";"Universitetet i Bergen";"BAHF-DIKUL";"3"
"1201";"2017";"1120";"38";"Universitetet i Bergen";"BAMN-GEOF";"3"
"1201";"2017";"1120";"38";"Universitetet i Bergen";"BAMN-NANO";"3"
"1201";"2017";"1120";"38";"Universitetet i Bergen";"MAHF-INMUT";"3"
"1201";"2017";"1120";"39";"Universitetet i Bergen";"PROF-SØK";"3"
"1201";"2017";"1120";"40";"Universitetet i Bergen";"BASV-INFO";"3"
"1201";"2017";"1120";"40";"Universitetet i Bergen";"MAKUNST";"3"
"1201";"2017";"1120";"40";"Universitetet i Bergen";"MASV-MEVI";"3"
"1201";"2017";"1120";"41";"Universitetet i Bergen";"BAHF-ARK";"3"
"1201";"2017";"1120";"41";"Universitetet i Bergen";"INTL-HF";"3"
"1201";"2017";"1120";"41";"Universitetet i Bergen";"MAMD-NUCLI";"3"
"1201";"2017";"1120";"41";"Universitetet i Bergen";"ÅRMO";"3"
"1201";"2017";"1120";"42";"Universitetet i Bergen";"INTL-PSYK";"3"
"1201";"2017";"1120";"42";"Universitetet i Bergen";"ÅRSV";"3"
"1201";"2017";"1120";"43";"Universitetet i Bergen";"BAHF-ARK";"3"
"1201";"2017";"1120";"43";"Universitetet i Bergen";"BAKUNST";"3"
"1201";"2017";"1120";"44";"Universitetet i Bergen";"MAHF-LÆFR";"3"
"1201";"2017";"1120";"44";"Universitetet i Bergen";"MASV-INFO";"3"
"1201";"2017";"1120";"44";"Universitetet i Bergen";"PROF-SØK";"3"
"1201";"2017";"1120";"45";"Universitetet i Bergen";"MAJUR-2";"3"
"1201";"2017";"1120";"46";"Universitetet i Bergen";"BA VISKOM";"3"
"1201";"2017";"1120";"46";"Universitetet i Bergen";"BAHF-JAP";"3"
"1201";"2017";"1120";"46";"Universitetet i Bergen";"BAMN-KJEM";"3"
"1201";"2017";"1120";"46";"Universitetet i Bergen";"MEDFORSKL";"3"
"1201";"2017";"1120";"46";"Universitetet i Bergen";"ÅRHF-HIS";"3"
"1201";"2017";"1120";"48";"Universitetet i Bergen";"BAHF-JAP";"3"
"1201";"2017";"1120";"48";"Universitetet i Bergen";"BAHF-KUN";"3"
"1201";"2017";"1120";"48";"Universitetet i Bergen";"BAPS-SPED";"3"
"1201";"2017";"1120";"48";"Universitetet i Bergen";"MAPS-HEFR";"3"
"1201";"2017";"1120";"48";"Universitetet i Bergen";"PRAPED";"3"
"1201";"2017";"1120";"50";"Universitetet i Bergen";"MAPS-BARN";"3"
"1201";"2017";"1120";"50";"Universitetet i Bergen";"MAPS-LOG06";"3"
"1201";"2017";"1120";"52";"Universitetet i Bergen";"NOLI103-F";"3"
"1201";"2017";"1120";"53";"Universitetet i Bergen";"BAMN-DVIT";"3"
"1201";"2017";"1120";"54";"Universitetet i Bergen";"PRAPED";"3"
"1201";"2017";"1120";"55";"Universitetet i Bergen";"BASV-MEVI";"3"
"1201";"2017";"1120";"56";"Universitetet i Bergen";"BASV-IKT";"3"
"1201";"2017";"1120";"56";"Universitetet i Bergen";"MAMN-FISK";"3"
"1201";"2017";"1120";"56";"Universitetet i Bergen";"ZMAMNFAK";"3"
"1201";"2017";"1120";"57";"Universitetet i Bergen";"BAHF-ENG";"3"
"1201";"2017";"1120";"58";"Universitetet i Bergen";"BAMN-PTEK";"3"
"1201";"2017";"1120";"58";"Universitetet i Bergen";"MAOD-ODONT";"3"
"1201";"2017";"1120";"58";"Universitetet i Bergen";"POSTMAJUR";"3"
"1201";"2017";"1120";"59";"Universitetet i Bergen";"BAMN-KJEM";"3"
"1201";"2017";"1120";"63";"Universitetet i Bergen";"BAHF-FILO";"3"
"1201";"2017";"1120";"63";"Universitetet i Bergen";"ÅRHF-HIS";"3"
"1201";"2017";"1120";"66";"Universitetet i Bergen";"ÅRPS";"3"
"1201";"2017";"1120";"68";"Universitetet i Bergen";"MAMN-PROG";"3"
"1201";"2017";"1120";"69";"Universitetet i Bergen";"BAHF-ALLV";"3"
"1201";"2017";"1120";"69";"Universitetet i Bergen";"JUSVALG";"3"
"1201";"2017";"1120";"70";"Universitetet i Bergen";"BAHF-DIKUL";"3"
"1201";"2017";"1120";"71";"Universitetet i Bergen";"MAHF-HIS";"3"
"1201";"2017";"1120";"71";"Universitetet i Bergen";"NORUT";"3"
"1201";"2017";"1120";"72";"Universitetet i Bergen";"BAMN-DSIK";"3"
"1201";"2017";"1120";"72";"Universitetet i Bergen";"INTL-MN";"3"
"1201";"2017";"1120";"73";"Universitetet i Bergen";"BASV-SOS";"3"
"1201";"2017";"1120";"73";"Universitetet i Bergen";"MAMN-LÆRE";"3"
"1201";"2017";"1120";"74";"Universitetet i Bergen";"ÅRSV";"3"
"1201";"2017";"1120";"75";"Universitetet i Bergen";"BAMN-GEOV";"3"
"1201";"2017";"1120";"75";"Universitetet i Bergen";"BAOD-TANNP";"3"
"1201";"2017";"1120";"76";"Universitetet i Bergen";"BAKUNST";"3"
"1201";"2017";"1120";"78";"Universitetet i Bergen";"ZMAMNFAK";"3"
"1201";"2017";"1120";"79";"Universitetet i Bergen";"INTL-JUS";"3"
"1201";"2017";"1120";"79";"Universitetet i Bergen";"ÅRMN";"3"
"1201";"2017";"1120";"81";"Universitetet i Bergen";"BASV-MEVI";"3"
"1201";"2017";"1120";"83";"Universitetet i Bergen";"JUSVALG";"3"
"1201";"2017";"1120";"84";"Universitetet i Bergen";"MAHF-LÆFR";"3"
"1201";"2017";"1120";"86";"Universitetet i Bergen";"BAMD-NUHUM";"3"
"1201";"2017";"1120";"87";"Universitetet i Bergen";"BAMN-MOL";"3"
"1201";"2017";"1120";"87";"Universitetet i Bergen";"INTL-MN";"3"
"1201";"2017";"1120";"88";"Universitetet i Bergen";"NORUT";"3"
"1201";"2017";"1120";"91";"Universitetet i Bergen";"BAMN-GEOV";"3"
"1201";"2017";"1120";"91";"Universitetet i Bergen";"INTL-SV";"3"
"1201";"2017";"1120";"92";"Universitetet i Bergen";"MAMN-LÆRE";"3"
"1201";"2017";"1120";"94";"Universitetet i Bergen";"NORAN101-F";"3"
"1201";"2017";"1120";"95";"Universitetet i Bergen";"BAPS-PED";"3"
"1201";"2017";"1120";"97";"Universitetet i Bergen";"BAHF-HIS";"3"
"1201";"2017";"1120";"97";"Universitetet i Bergen";"BASV-AORG";"3"
"1201";"2017";"1120";"100";"Universitetet i Bergen";"BASV-SØK";"3"
"1201";"2017";"1120";"101";"Universitetet i Bergen";"INTL-HF";"3"
"1201";"2017";"1120";"104";"Universitetet i Bergen";"BAMN-BIO";"3"
"1201";"2017";"1120";"104";"Universitetet i Bergen";"MAHF-LÆNO";"3"
"1201";"2017";"1120";"106";"Universitetet i Bergen";"BAHF-ENG";"3"
"1201";"2017";"1120";"110";"Universitetet i Bergen";"MATF-FARM";"3"
"1201";"2017";"1120";"121";"Universitetet i Bergen";"BAMN-PHYS";"3"
"1201";"2017";"1120";"128";"Universitetet i Bergen";"INTL-JUS";"3"
"1201";"2017";"1120";"131";"Universitetet i Bergen";"PRPSYK";"3"
"1201";"2017";"1120";"132";"Universitetet i Bergen";"BASV-AORG";"3"
"1201";"2017";"1120";"134";"Universitetet i Bergen";"BAPS-AOP";"3"
"1201";"2017";"1120";"139";"Universitetet i Bergen";"BASV-SANT";"3"
"1201";"2017";"1120";"140";"Universitetet i Bergen";"BAPS-PSYK";"3"
"1201";"2017";"1120";"141";"Universitetet i Bergen";"INTL-SV";"3"
"1201";"2017";"1120";"148";"Universitetet i Bergen";"BAMN-BIO";"3"
"1201";"2017";"1120";"158";"Universitetet i Bergen";"ÅRMN";"3"
"1201";"2017";"1120";"160";"Universitetet i Bergen";"BAMN-DTEK";"3"
"1201";"2017";"1120";"162";"Universitetet i Bergen";"BASV-SØK";"3"
"1201";"2017";"1120";"169";"Universitetet i Bergen";"MAOD-ODONT";"3"
"1201";"2017";"1120";"178";"Universitetet i Bergen";"ÅRPS";"3"
"1201";"2017";"1120";"193";"Universitetet i Bergen";"BASV-SOS";"3"
"1201";"2017";"1120";"194";"Universitetet i Bergen";"BASV-SAPO";"3"
"1201";"2017";"1120";"203";"Universitetet i Bergen";"BASV-SAPO";"3"
"1201";"2017";"1120";"211";"Universitetet i Bergen";"BAHF-HIS";"3"
"1201";"2017";"1120";"212";"Universitetet i Bergen";"BASV-INFO";"3"
"1201";"2017";"1120";"301";"Universitetet i Bergen";"PRMEDISIN";"3"
"1201";"2017";"1120";"476";"Universitetet i Bergen";"PRPSYK";"3"
"1201";"2017";"1120";"662";"Universitetet i Bergen";"MAJUR";"3"
"1201";"2017";"1120";"711";"Universitetet i Bergen";"PRMEDISIN";"3"
"1201";"2017";"1120";"1235";"Universitetet i Bergen";"MAJUR";"3"
"1201";"2017";"1240";"3";"NHH Bergen";"BACHELOR04";"3"
"1201";"2017";"1240";"0";"NHH Bergen";"BARNEHAGE";"3"
"1201";"2017";"1240";"3";"NHH Bergen";"ECN";"3"
"1201";"2017";"1240";"0";"NHH Bergen";"ENE";"3"
"1201";"2017";"1240";"3";"NHH Bergen";"FIE";"3"
"1201";"2017";"1240";"0";"NHH Bergen";"HAS";"3"
"1201";"2017";"1240";"3";"NHH Bergen";"IB";"3"
"1201";"2017";"1240";"3";"NHH Bergen";"MASTER04";"3"
"1201";"2017";"1240";"0";"NHH Bergen";"MASTER15";"3"
"1201";"2017";"1240";"0";"NHH Bergen";"MASTRA";"3"
"1201";"2017";"1240";"5";"NHH Bergen";"MBM";"3"
"1201";"2017";"1240";"0";"NHH Bergen";"MRR-EMNE";"3"
"1201";"2017";"1240";"0";"NHH Bergen";"SEAFOOD";"3"
"1201";"2017";"1240";"4";"NHH Bergen";"STR";"3"
"1201";"2017";"1240";"0";"NHH Bergen";"AF";"3"
"1201";"2017";"1240";"4";"NHH Bergen";"ECN";"3"
"1201";"2017";"1240";"0";"NHH Bergen";"IB";"3"
"1201";"2017";"1240";"4";"NHH Bergen";"MASTER04";"3"
"1201";"2017";"1240";"0";"NHH Bergen";"MASTERLEDE";"3"
"1201";"2017";"1240";"0";"NHH Bergen";"MBM";"3"
"1201";"2017";"1240";"0";"NHH Bergen";"STR";"3"
"1201";"2017";"1240";"3";"NHH Bergen";"BACHUTV";"3"
"1201";"2017";"1240";"6";"NHH Bergen";"ENE";"3"
"1201";"2017";"1240";"3";"NHH Bergen";"IB";"3"
"1201";"2017";"1240";"3";"NHH Bergen";"MØA-EMNE";"3"
"1201";"2017";"1240";"4";"NHH Bergen";"BACHUTV";"3"
