"Kommunenummer campus";"Årstall";"Institusjonskode";"Antall";"Stednavn campus";"Studieprogramkode";"Semester"
"0301";"2018";"1110";"20";"UiO";"SVM5-ECON";"3"
"0301";"2018";"1110";"20";"UiO";"UVM2-SPEDD";"3"
"0301";"2018";"1110";"21";"UiO";"HF1-RUS";"3"
"0301";"2018";"1110";"21";"UiO";"HF1-SPA";"3"
"0301";"2018";"1110";"21";"UiO";"HFM2-MUS";"3"
"0301";"2018";"1110";"21";"UiO";"HFM2-NORD";"3"
"0301";"2018";"1110";"21";"UiO";"HFM2-AAS";"3"
"0301";"2018";"1110";"21";"UiO";"JFB-KRIM";"3"
"0301";"2018";"1110";"21";"UiO";"MNB-FAM";"3"
"0301";"2018";"1110";"21";"UiO";"MNB-GFK";"3"
"0301";"2018";"1110";"42";"UiO";"MNM2-INP";"3"
"0301";"2018";"1110";"21";"UiO";"SV1-ECON";"3"
"0301";"2018";"1110";"21";"UiO";"SVUTVMAS";"3"
"0301";"2018";"1110";"21";"UiO";"UVM5-LEKT";"3"
"0301";"2018";"1110";"22";"UiO";"HFB-EURAM";"3"
"0301";"2018";"1110";"22";"UiO";"HFUTVMAS";"3"
"0301";"2018";"1110";"22";"UiO";"MNM2-INFN";"3"
"0301";"2018";"1110";"22";"UiO";"SV1-PSY";"3"
"0301";"2018";"1110";"22";"UiO";"UVVEILHN";"3"
"0301";"2018";"1110";"23";"UiO";"HF1-TYSK";"3"
"0301";"2018";"1110";"23";"UiO";"HFB-EST";"3"
"0301";"2018";"1110";"23";"UiO";"HFM2-FIL";"3"
"0301";"2018";"1110";"23";"UiO";"HFM2-GENS";"3"
"0301";"2018";"1110";"23";"UiO";"HFM2-MVIT";"3"
"0301";"2018";"1110";"23";"UiO";"MNB-GFK";"3"
"0301";"2018";"1110";"23";"UiO";"MNB-MENT";"3"
"0301";"2018";"1110";"23";"UiO";"MNM2-EIT";"3"
"0301";"2018";"1110";"23";"UiO";"MNM2-INR";"3"
"0301";"2018";"1110";"23";"UiO";"SVM2-PSY";"3"
"0301";"2018";"1110";"23";"UiO";"UVM2-SNED";"3"
"0301";"2018";"1110";"24";"UiO";"HFM2-REL";"3"
"0301";"2018";"1110";"24";"UiO";"JFML-MARL";"3"
"0301";"2018";"1110";"24";"UiO";"JFUTV";"3"
"0301";"2018";"1110";"24";"UiO";"MNB-INFS";"3"
"0301";"2018";"1110";"24";"UiO";"MNB-INL";"3"
"0301";"2018";"1110";"25";"UiO";"HF1-ITA";"3"
"0301";"2018";"1110";"25";"UiO";"HF1-KUN";"3"
"0301";"2018";"1110";"25";"UiO";"HFM2-JOUR";"3"
"0301";"2018";"1110";"25";"UiO";"HFM2-LIV";"3"
"0301";"2018";"1110";"25";"UiO";"HFM2-MVIT";"3"
"0301";"2018";"1110";"25";"UiO";"JFM2-FINF";"3"
"0301";"2018";"1110";"25";"UiO";"JFM5-RV";"3"
"0301";"2018";"1110";"25";"UiO";"MNB-BIO";"3"
"0301";"2018";"1110";"25";"UiO";"MNB-INFP";"3"
"0301";"2018";"1110";"25";"UiO";"MNB-MAEC";"3"
"0301";"2018";"1110";"25";"UiO";"MNM2-INFP";"3"
"0301";"2018";"1110";"25";"UiO";"SVB-UTV";"3"
"0301";"2018";"1110";"26";"UiO";"HFB-EURAM";"3"
"0301";"2018";"1110";"26";"UiO";"HFB-NORD";"3"
"0301";"2018";"1110";"26";"UiO";"MNB-INR";"3"
"0301";"2018";"1110";"27";"UiO";"HFB-EST";"3"
"0301";"2018";"1110";"27";"UiO";"MFHELEDLAV";"3"
"0301";"2018";"1110";"27";"UiO";"MFME-GERSY";"3"
"0301";"2018";"1110";"27";"UiO";"MNM2-INP";"3"
"0301";"2018";"1110";"27";"UiO";"SVM5-ECON";"3"
"0301";"2018";"1110";"27";"UiO";"TFM2-RESA";"3"
"0301";"2018";"1110";"54";"UiO";"UVM2-PED";"3"
"0301";"2018";"1110";"27";"UiO";"UVM5-LEP";"3"
"0301";"2018";"1110";"28";"UiO";"HF1-FRA";"3"
"0301";"2018";"1110";"28";"UiO";"MFUTVMED";"3"
"0301";"2018";"1110";"28";"UiO";"MNB-KJEMI";"3"
"0301";"2018";"1110";"28";"UiO";"MNB-MAMI";"3"
"0301";"2018";"1110";"28";"UiO";"MNM2-BIO";"3"
"0301";"2018";"1110";"28";"UiO";"MNM2-ENT";"3"
"0301";"2018";"1110";"29";"UiO";"HF1-HIS";"3"
"0301";"2018";"1110";"29";"UiO";"HFB-LING";"3"
"0301";"2018";"1110";"29";"UiO";"JFUTVMAS";"3"
"0301";"2018";"1110";"29";"UiO";"SV1-SOS";"3"
"0301";"2018";"1110";"29";"UiO";"SVM2-HGO";"3"
"0301";"2018";"1110";"29";"UiO";"SVM2-SOS";"3"
"0301";"2018";"1110";"29";"UiO";"SVM2-TIK";"3"
"0301";"2018";"1110";"29";"UiO";"SVUTVMAS";"3"
"0301";"2018";"1110";"30";"UiO";"HF1-NOR";"3"
"0301";"2018";"1110";"30";"UiO";"MNM2-MBV";"3"
"0301";"2018";"1110";"30";"UiO";"SVB-KULKOM";"3"
"0301";"2018";"1110";"31";"UiO";"HFB-EURAM";"3"
"0301";"2018";"1110";"31";"UiO";"MNB-FAS";"3"
"0301";"2018";"1110";"31";"UiO";"SVM2-PECOS";"3"
"0301";"2018";"1110";"32";"UiO";"HF1-MVIT";"3"
"0301";"2018";"1110";"32";"UiO";"HFB-FIDE";"3"
"0301";"2018";"1110";"32";"UiO";"UV1-SPED3";"3"
"0301";"2018";"1110";"32";"UiO";"UVM2-HED";"3"
"0301";"2018";"1110";"32";"UiO";"UVM2-SPED";"3"
"0301";"2018";"1110";"33";"UiO";"HF1-HIS";"3"
"0301";"2018";"1110";"33";"UiO";"HF1-SPA";"3"
"0301";"2018";"1110";"33";"UiO";"HFB-EURAM";"3"
"0301";"2018";"1110";"66";"UiO";"HFB-REKU";"3"
"0301";"2018";"1110";"33";"UiO";"MFHELEDLAV";"3"
"0301";"2018";"1110";"33";"UiO";"MNUTVMAS";"3"
"0301";"2018";"1110";"34";"UiO";"HFM2-ARKO";"3"
"0301";"2018";"1110";"34";"UiO";"MFM2-INTHE";"3"
"0301";"2018";"1110";"34";"UiO";"MFME-HELAD";"3"
"0301";"2018";"1110";"34";"UiO";"MNB-KJMB";"3"
"0301";"2018";"1110";"34";"UiO";"UVM2-PED";"3"
"0301";"2018";"1110";"35";"UiO";"MNB-MENA";"3"
"0301";"2018";"1110";"35";"UiO";"UVB-SPED";"3"
"0301";"2018";"1110";"35";"UiO";"UVM5-LEP";"3"
"0301";"2018";"1110";"36";"UiO";"JFML-ICTL";"3"
"0301";"2018";"1110";"36";"UiO";"MNB-BIO";"3"
"0301";"2018";"1110";"36";"UiO";"SVB-OADM";"3"
"0301";"2018";"1110";"37";"UiO";"CANDTHEOL6";"3"
"0301";"2018";"1110";"37";"UiO";"UVM2-SPED";"3"
"0301";"2018";"1110";"37";"UiO";"UVME-UTLED";"3"
"0301";"2018";"1110";"38";"UiO";"CANDTHEOL6";"3"
"0301";"2018";"1110";"38";"UiO";"HFM2-FIL";"3"
"0301";"2018";"1110";"38";"UiO";"HFM2-MUKA";"3"
"0301";"2018";"1110";"38";"UiO";"JFM2-KRIM";"3"
"0301";"2018";"1110";"38";"UiO";"MNB-INL";"3"
"0301";"2018";"1110";"38";"UiO";"MNM2-NSA";"3"
"0301";"2018";"1110";"38";"UiO";"SVM5-ECON";"3"
"0301";"2018";"1110";"39";"UiO";"HFB-EST";"3"
"0301";"2018";"1110";"39";"UiO";"HFB-LING";"3"
"0301";"2018";"1110";"39";"UiO";"HFM2-CES";"3"
"0301";"2018";"1110";"39";"UiO";"MFB-HELSEL";"3"
"0301";"2018";"1110";"39";"UiO";"MN1-REAL";"3"
"0301";"2018";"1110";"39";"UiO";"MNB-KJMB";"3"
"0301";"2018";"1110";"39";"UiO";"TFB-RESA";"3"
"0301";"2018";"1110";"39";"UiO";"UVM2-PED";"3"
"0301";"2018";"1110";"40";"UiO";"HFB-EURAM";"3"
"0301";"2018";"1110";"40";"UiO";"MNB-INS";"3"
"0301";"2018";"1110";"40";"UiO";"SVB-SGO";"3"
"0301";"2018";"1110";"40";"UiO";"UVM2-CIE";"3"
"0301";"2018";"1110";"41";"UiO";"SVM2-SANT";"3"
"0301";"2018";"1110";"42";"UiO";"HFB-FIDE";"3"
"0301";"2018";"1110";"42";"UiO";"KRSLAV";"3"
"0301";"2018";"1110";"42";"UiO";"SVM2-ECON";"3"
"0301";"2018";"1110";"43";"UiO";"MNB-FAM";"3"
"0301";"2018";"1110";"43";"UiO";"SVB-SANT";"3"
"0301";"2018";"1110";"43";"UiO";"SVM2-ECON";"3"
"0301";"2018";"1110";"44";"UiO";"FARMVETT";"3"
"0301";"2018";"1110";"44";"UiO";"HFUTVMAS";"3"
"0301";"2018";"1110";"44";"UiO";"MNB-MBK";"3"
"0301";"2018";"1110";"45";"UiO";"HFB-KFL";"3"
"0301";"2018";"1110";"45";"UiO";"HFM2-HIS";"3"
"0301";"2018";"1110";"45";"UiO";"JFM5-RV";"3"
"0301";"2018";"1110";"45";"UiO";"MNB-INFN";"3"
"0301";"2018";"1110";"46";"UiO";"HFB-MUS";"3"
"0301";"2018";"1110";"46";"UiO";"HFB-AAS";"3"
"0301";"2018";"1110";"46";"UiO";"MNB-MAMI";"3"
"0301";"2018";"1110";"46";"UiO";"MNM2-INFD";"3"
"0301";"2018";"1110";"47";"UiO";"HFB-REKU";"3"
"0301";"2018";"1110";"47";"UiO";"MFME-HELAD";"3"
"0301";"2018";"1110";"47";"UiO";"MNM2-ENT";"3"
"0301";"2018";"1110";"48";"UiO";"HF1-ENG";"3"
"0301";"2018";"1110";"48";"UiO";"INFMASEF";"3"
"0301";"2018";"1110";"48";"UiO";"MNM2-INFD";"3"
"0301";"2018";"1110";"49";"UiO";"HFM2-EUS";"3"
"0301";"2018";"1110";"49";"UiO";"UVLAV";"3"
"0301";"2018";"1110";"50";"UiO";"HFB-EURAM";"3"
"0301";"2018";"1110";"50";"UiO";"HFB-FIDE";"3"
"0301";"2018";"1110";"50";"UiO";"HFM2-KUN";"3"
"0301";"2018";"1110";"50";"UiO";"MNB-MAEC";"3"
"0301";"2018";"1110";"50";"UiO";"MNUTV";"3"
"0301";"2018";"1110";"50";"UiO";"UVVEILHN";"3"
"0301";"2018";"1110";"51";"UiO";"MNB-MENT";"3"
"0301";"2018";"1110";"51";"UiO";"MNUTVMAS";"3"
"0301";"2018";"1110";"52";"UiO";"HFUTV";"3"
"0301";"2018";"1110";"52";"UiO";"MNB-FAS";"3"
"0301";"2018";"1110";"52";"UiO";"MNUTV";"3"
"0301";"2018";"1110";"52";"UiO";"SVB-SOS";"3"
"0301";"2018";"1110";"53";"UiO";"HFB-ARKO";"3"
"0301";"2018";"1110";"53";"UiO";"JFM2-HUMR";"3"
"0301";"2018";"1110";"53";"UiO";"SVM2-OLA";"3"
"0301";"2018";"1110";"54";"UiO";"HF1-NOAS";"3"
"0301";"2018";"1110";"55";"UiO";"SV1-STV";"3"
"0301";"2018";"1110";"57";"UiO";"HFB-MVIT";"3"
"0301";"2018";"1110";"57";"UiO";"MNB-INS";"3"
"0301";"2018";"1110";"57";"UiO";"SVUTV";"3"
"0301";"2018";"1110";"58";"UiO";"MN1-REAL";"3"
"0301";"2018";"1110";"58";"UiO";"SVM5-ECON";"3"
"0301";"2018";"1110";"61";"UiO";"PPU";"3"
"0301";"2018";"1110";"62";"UiO";"SVM2-PSY";"3"
"0301";"2018";"1110";"63";"UiO";"SV1-PSY";"3"
"0301";"2018";"1110";"63";"UiO";"SV1-STV";"3"
"0301";"2018";"1110";"64";"UiO";"HFM2-MVIT";"3"
"0301";"2018";"1110";"64";"UiO";"PPUDELT";"3"
"0301";"2018";"1110";"65";"UiO";"MNB-FAS";"3"
"0301";"2018";"1110";"66";"UiO";"HFB-ARKO";"3"
"0301";"2018";"1110";"66";"UiO";"ODB-TP";"3"
"0301";"2018";"1110";"67";"UiO";"HFB-AAS";"3"
"0301";"2018";"1110";"69";"UiO";"ODM5-ODONT";"3"
"0301";"2018";"1110";"69";"UiO";"SVM2-SOS";"3"
"0301";"2018";"1110";"69";"UiO";"UPLASSERT";"3"
"0301";"2018";"1110";"70";"UiO";"HFB-AAS";"3"
"0301";"2018";"1110";"70";"UiO";"SVB-ECON";"3"
"0301";"2018";"1110";"70";"UiO";"SVB-INTER";"3"
"0301";"2018";"1110";"72";"UiO";"MFM2-HELV";"3"
"0301";"2018";"1110";"72";"UiO";"UVM5-LEP";"3"
"0301";"2018";"1110";"73";"UiO";"JFUTV";"3"
"0301";"2018";"1110";"73";"UiO";"MNM5-FARM";"3"
"0301";"2018";"1110";"148";"UiO";"HFB-AAS";"3"
"0301";"2018";"1110";"74";"UiO";"MNB-EIT";"3"
"0301";"2018";"1110";"74";"UiO";"MNM2-INP";"3"
"0301";"2018";"1110";"76";"UiO";"EXPHIL03";"3"
"0301";"2018";"1110";"77";"UiO";"HFB-NORD";"3"
"0301";"2018";"1110";"78";"UiO";"MNB-BIOS";"3"
"0301";"2018";"1110";"79";"UiO";"SVB-SGO";"3"
"0301";"2018";"1110";"80";"UiO";"UVM5-LEP";"3"
"0301";"2018";"1110";"82";"UiO";"HFB-AAS";"3"
"0301";"2018";"1110";"84";"UiO";"HFB-FIDE";"3"
"0301";"2018";"1110";"84";"UiO";"SVB-PSY";"3"
"0301";"2018";"1110";"85";"UiO";"TFB-RESA";"3"
"0301";"2018";"1110";"88";"UiO";"HFB-EST";"3"
"0301";"2018";"1110";"89";"UiO";"MNB-INR";"3"
"0301";"2018";"1110";"92";"UiO";"SVB-UTV";"3"
"0301";"2018";"1110";"93";"UiO";"NORA";"3"
"0301";"2018";"1110";"97";"UiO";"MNB-INP";"3"
"0301";"2018";"1110";"100";"UiO";"HFB-MVIT";"3"
"0301";"2018";"1110";"103";"UiO";"PPU";"3"
"0301";"2018";"1110";"103";"UiO";"SVM2-STV";"3"
"0301";"2018";"1110";"103";"UiO";"UVM5-LEP";"3"
"0301";"2018";"1110";"104";"UiO";"EXPHIL03";"3"
"0301";"2018";"1110";"105";"UiO";"HFM2-HIS";"3"
"0301";"2018";"1110";"105";"UiO";"SVB-ECON";"3"
"0301";"2018";"1110";"105";"UiO";"UVB-PED";"3"
"0301";"2018";"1110";"107";"UiO";"PPUDELT";"3"
"0301";"2018";"1110";"107";"UiO";"UPLASSERT";"3"
"0301";"2018";"1110";"108";"UiO";"UVM5-LEP";"3"
"0301";"2018";"1110";"109";"UiO";"SVB-OADM";"3"
"0301";"2018";"1110";"110";"UiO";"UVME-UTLED";"3"
"0301";"2018";"1110";"112";"UiO";"SVB-KULKOM";"3"
"0301";"2018";"1110";"118";"UiO";"JURMAS";"3"
"0301";"2018";"1110";"118";"UiO";"SVUTV";"3"
"0301";"2018";"1110";"119";"UiO";"UPLASSERT";"3"
"0301";"2018";"1110";"124";"UiO";"HFB-MUS";"3"
"0301";"2018";"1110";"127";"UiO";"SVB-SANT";"3"
"0301";"2018";"1110";"129";"UiO";"MFB-HELSEL";"3"
"0301";"2018";"1110";"129";"UiO";"MNB-INFD";"3"
"0301";"2018";"1110";"131";"UiO";"HFB-KUN";"3"
"0301";"2018";"1110";"131";"UiO";"REALMAS";"3"
"0301";"2018";"1110";"133";"UiO";"HFB-HIS";"3"
"0301";"2018";"1110";"134";"UiO";"NORA";"3"
"0301";"2018";"1110";"134";"UiO";"SVB-STV";"3"
"0301";"2018";"1110";"134";"UiO";"SVLAV";"3"
"0301";"2018";"1110";"134";"UiO";"UVM5-LEP";"3"
"0301";"2018";"1110";"135";"UiO";"HFB-EURAM";"3"
"0301";"2018";"1110";"135";"UiO";"SVB-INTER";"3"
"0301";"2018";"1110";"142";"UiO";"UVM5-LEP";"3"
"0301";"2018";"1110";"144";"UiO";"SVM2-STV";"3"
"0301";"2018";"1110";"145";"UiO";"SVB-SOS";"3"
"0301";"2018";"1110";"146";"UiO";"MNM2-INFP";"3"
"0301";"2018";"1110";"148";"UiO";"MNB-INFD";"3"
"0301";"2018";"1110";"149";"UiO";"MFM5-KLERN";"3"
"0301";"2018";"1110";"153";"UiO";"JFB-KRIM";"3"
"0301";"2018";"1110";"156";"UiO";"SVC-PSY";"3"
"0301";"2018";"1110";"159";"UiO";"MNB-INFP";"3"
"0301";"2018";"1110";"160";"UiO";"UPLASSERT";"3"
"0301";"2018";"1110";"167";"UiO";"UVLAV";"3"
"0301";"2018";"1110";"173";"UiO";"SVLAV";"3"
"0301";"2018";"1110";"176";"UiO";"JURLAV";"3"
"0301";"2018";"1110";"181";"UiO";"HFUTV";"3"
"0301";"2018";"1110";"183";"UiO";"UVM2-SPED";"3"
"0301";"2018";"1110";"199";"UiO";"JURMAS";"3"
"0301";"2018";"1110";"201";"UiO";"MNB-BIOS";"3"
"0301";"2018";"1110";"204";"UiO";"REALMAS";"3"
"0301";"2018";"1110";"216";"UiO";"UVM5-LEP";"3"
"0301";"2018";"1110";"217";"UiO";"SVB-STV";"3"
"0301";"2018";"1110";"219";"UiO";"UVM5-LEP";"3"
"0301";"2018";"1110";"229";"UiO";"ODM5-ODONT";"3"
"0301";"2018";"1110";"234";"UiO";"HFB-HIS";"3"
"0301";"2018";"1110";"235";"UiO";"MNM5-FARM";"3"
"0301";"2018";"1110";"274";"UiO";"MNB-INP";"3"
"0301";"2018";"1110";"279";"UiO";"SVB-PSY";"3"
"0301";"2018";"1110";"306";"UiO";"REALFAG";"3"
"0301";"2018";"1110";"334";"UiO";"JURLAV";"3"
"0301";"2018";"1110";"339";"UiO";"UVB-SPED";"3"
"0301";"2018";"1110";"349";"UiO";"UVB-PED";"3"
"0301";"2018";"1110";"380";"UiO";"MEDISIN";"3"
"0301";"2018";"1110";"430";"UiO";"HFLAV";"3"
"0301";"2018";"1110";"545";"UiO";"HFLAV";"3"
"0301";"2018";"1110";"581";"UiO";"REALFAG";"3"
"0301";"2018";"1110";"585";"UiO";"SVC-PSY";"3"
"0301";"2018";"1110";"816";"UiO";"JFM5-RV";"3"
"0301";"2018";"1110";"906";"UiO";"MEDISIN";"3"
"0301";"2018";"1110";"1540";"UiO";"JFM5-RV";"3"
"0301";"2018";"1173";"0";"Campus Adamstuen";"VET";"3"
"0301";"2018";"1173";"0";"Campus Adamstuen";"VET-FORSK";"3"
"0301";"2018";"1173";"0";"Campus Adamstuen";"B-DYR";"3"
"0301";"2018";"1173";"0";"Campus Adamstuen";"TIL2";"3"
"0301";"2018";"1173";"0";"Campus Adamstuen";"UPLASSERT";"3"
"0301";"2018";"1173";"0";"Campus Adamstuen";"UTVEKSLING";"3"
"0301";"2018";"1173";"5";"Campus Adamstuen";"VET-FORSK";"3"
"0301";"2018";"1173";"18";"Campus Adamstuen";"VET";"3"
"0301";"2018";"1173";"34";"Campus Adamstuen";"VET";"3"
"0301";"2018";"1173";"67";"Campus Adamstuen";"B-DYR";"3"
"0301";"2018";"1173";"131";"Campus Adamstuen";"VET";"3"
"0301";"2018";"1173";"241";"Campus Adamstuen";"VET";"3"
"0301";"2018";"1175";"0";"Pilestredet";"ADML";"3"
"0301";"2018";"1175";"0";"Pilestredet";"BDMOO";"3"
"0301";"2018";"1175";"3";"Pilestredet";"BHMADELTID";"3"
"0301";"2018";"1175";"4";"Pilestredet";"BHMAHELTID";"3"
"0301";"2018";"1175";"0";"Pilestredet";"BIT";"3"
"0301";"2018";"1175";"0";"Pilestredet";"BSSBO";"3"
"0301";"2018";"1175";"0";"Pilestredet";"CYPAS";"3"
"0301";"2018";"1175";"0";"Pilestredet";"DKHO";"3"
"0301";"2018";"1175";"0";"Pilestredet";"DKLH";"3"
"0301";"2018";"1175";"0";"Pilestredet";"DT3SEM";"3"
"0301";"2018";"1175";"0";"Pilestredet";"DT4SEMA";"3"
"0301";"2018";"1175";"0";"Pilestredet";"ESTKD-BA";"3"
"0301";"2018";"1175";"0";"Pilestredet";"ESTU";"3"
"0301";"2018";"1175";"0";"Pilestredet";"FAGFORF";"3"
"0301";"2018";"1175";"0";"Pilestredet";"FILM2";"3"
"0301";"2018";"1175";"0";"Pilestredet";"FLKMAEK";"3"
"0301";"2018";"1175";"0";"Pilestredet";"FMAN";"3"
"0301";"2018";"1175";"0";"Pilestredet";"G1KO1";"3"
"0301";"2018";"1175";"0";"Pilestredet";"G1RL1";"3"
"0301";"2018";"1175";"0";"Pilestredet";"G5KO1";"3"
"0301";"2018";"1175";"0";"Pilestredet";"G5NAT";"3"
"0301";"2018";"1175";"0";"Pilestredet";"G5RLE";"3"
"0301";"2018";"1175";"0";"Pilestredet";"HINGELEKTR";"3"
"0301";"2018";"1175";"0";"Pilestredet";"HINGKJEMI";"3"
"0301";"2018";"1175";"0";"Pilestredet";"HINGMASKIN";"3"
"0301";"2018";"1175";"0";"Pilestredet";"IFH-BA";"3"
"0301";"2018";"1175";"0";"Pilestredet";"INFORMATIK";"3"
"0301";"2018";"1175";"0";"Pilestredet";"IPH30";"3"
"0301";"2018";"1175";"0";"Pilestredet";"JHIOO";"3"
"0301";"2018";"1175";"0";"Pilestredet";"JOUREVUINT";"3"
"0301";"2018";"1175";"0";"Pilestredet";"KREFTSPL";"3"
"0301";"2018";"1175";"0";"Pilestredet";"LPLBO";"3"
"0301";"2018";"1175";"0";"Pilestredet";"LSPBO";"3"
"0301";"2018";"1175";"0";"Pilestredet";"MAERGD";"3"
"0301";"2018";"1175";"0";"Pilestredet";"MAEST";"3"
"0301";"2018";"1175";"0";"Pilestredet";"MALOE";"3"
"0301";"2018";"1175";"0";"Pilestredet";"MAUUD";"3"
"0301";"2018";"1175";"0";"Pilestredet";"MAUUE";"3"
"0301";"2018";"1175";"0";"Pilestredet";"MSBD";"3"
"0301";"2018";"1175";"0";"Pilestredet";"MSBH";"3"
"0301";"2018";"1175";"0";"Pilestredet";"MSFBD";"3"
"0301";"2018";"1175";"3";"Pilestredet";"MSFH";"3"
"0301";"2018";"1175";"0";"Pilestredet";"NORAB";"3"
"0301";"2018";"1175";"0";"Pilestredet";"NORBE";"3"
"0301";"2018";"1175";"0";"Pilestredet";"NORCO";"3"
"0301";"2018";"1175";"0";"Pilestredet";"OKAD";"3"
"0301";"2018";"1175";"0";"Pilestredet";"PPUDTK";"3"
"0301";"2018";"1175";"0";"Pilestredet";"PROG";"3"
"0301";"2018";"1175";"0";"Pilestredet";"REGI";"3"
"0301";"2018";"1175";"0";"Pilestredet";"SAMXA";"3"
"0301";"2018";"1175";"0";"Pilestredet";"TKDSUM";"3"
"0301";"2018";"1175";"0";"Pilestredet";"TRE";"3"
"0301";"2018";"1175";"0";"Pilestredet";"VERA";"3"
"0301";"2018";"1175";"0";"Pilestredet";"VGVPO";"3"
"0301";"2018";"1175";"0";"Pilestredet";"VSK";"3"
"0301";"2018";"1175";"0";"Pilestredet";"VUAKU";"3"
"0301";"2018";"1175";"0";"Pilestredet";"VVBBO";"3"
"0301";"2018";"1175";"0";"Pilestredet";"BHMADELTID";"3"
"0301";"2018";"1175";"0";"Pilestredet";"BHMAHELTID";"3"
"0301";"2018";"1175";"0";"Pilestredet";"BIBMASEVU";"3"
"0301";"2018";"1175";"0";"Pilestredet";"DKLH";"3"
"0301";"2018";"1175";"0";"Pilestredet";"DT4SEMA";"3"
"0301";"2018";"1175";"0";"Pilestredet";"FKFHA";"3"
"0301";"2018";"1175";"0";"Pilestredet";"FLKMAEK";"3"
"0301";"2018";"1175";"0";"Pilestredet";"G5ENG";"3"
"0301";"2018";"1175";"0";"Pilestredet";"G5NAT";"3"
"0301";"2018";"1175";"4";"Pilestredet";"G5SAM";"3"
"0301";"2018";"1175";"0";"Pilestredet";"HINGENERGI";"3"
"0301";"2018";"1175";"0";"Pilestredet";"KING";"3"
"0301";"2018";"1175";"0";"Pilestredet";"KRIGS";"3"
"0301";"2018";"1175";"0";"Pilestredet";"MAEND";"3"
"0301";"2018";"1175";"0";"Pilestredet";"MAEST";"3"
"0301";"2018";"1175";"0";"Pilestredet";"MAPSYKHE";"3"
"0301";"2018";"1175";"0";"Pilestredet";"MAUUD";"3"
"0301";"2018";"1175";"0";"Pilestredet";"MBSL";"3"
"0301";"2018";"1175";"0";"Pilestredet";"MFT 05H X";"3"
"0301";"2018";"1175";"0";"Pilestredet";"MJOURD";"3"
"0301";"2018";"1175";"0";"Pilestredet";"MSFD";"3"
"0301";"2018";"1175";"0";"Pilestredet";"NATBO";"3"
"0301";"2018";"1175";"0";"Pilestredet";"NETTSYS";"3"
"0301";"2018";"1175";"0";"Pilestredet";"NMBDO";"3"
"0301";"2018";"1175";"0";"Pilestredet";"NORDO";"3"
"0301";"2018";"1175";"0";"Pilestredet";"OKAD";"3"
"0301";"2018";"1175";"0";"Pilestredet";"PDTKD";"3"
"0301";"2018";"1175";"0";"Pilestredet";"TOS";"3"
"0301";"2018";"1175";"4";"Pilestredet";"TRE";"3"
"0301";"2018";"1175";"0";"Pilestredet";"UTVPEACE";"3"
"0301";"2018";"1175";"0";"Pilestredet";"UUVO";"3"
"0301";"2018";"1175";"0";"Pilestredet";"VBAM";"3"
"0301";"2018";"1175";"4";"Pilestredet";"VLNSO";"3"
"0301";"2018";"1175";"3";"Pilestredet";"ADML";"3"
"0301";"2018";"1175";"3";"Pilestredet";"BHMADELTID";"3"
"0301";"2018";"1175";"3";"Pilestredet";"DT1";"3"
"0301";"2018";"1175";"3";"Pilestredet";"ESTKD-BA";"3"
"0301";"2018";"1175";"3";"Pilestredet";"ESTU";"3"
"0301";"2018";"1175";"3";"Pilestredet";"FKF2";"3"
"0301";"2018";"1175";"3";"Pilestredet";"FYSIOBARN";"3"
"0301";"2018";"1175";"3";"Pilestredet";"G5MH1";"3"
"0301";"2018";"1175";"3";"Pilestredet";"KFKE2";"3"
"0301";"2018";"1175";"3";"Pilestredet";"LNAMO";"3"
"0301";"2018";"1175";"3";"Pilestredet";"MAEST";"3"
"0301";"2018";"1175";"3";"Pilestredet";"MAESTD";"3"
"0301";"2018";"1175";"3";"Pilestredet";"MAPSYKHE";"3"
"0301";"2018";"1175";"3";"Pilestredet";"MASYKV";"3"
"0301";"2018";"1175";"6";"Pilestredet";"MJOURE";"3"
"0301";"2018";"1175";"3";"Pilestredet";"MSFD";"3"
"0301";"2018";"1175";"3";"Pilestredet";"MSL";"3"
"0301";"2018";"1175";"3";"Pilestredet";"MSSH";"3"
"0301";"2018";"1175";"3";"Pilestredet";"NTSGO";"3"
"0301";"2018";"1175";"3";"Pilestredet";"PFKHD";"3"
"0301";"2018";"1175";"3";"Pilestredet";"TKDXI";"3"
"0301";"2018";"1175";"6";"Pilestredet";"TRE";"3"
"0301";"2018";"1175";"3";"Pilestredet";"VLL";"3"
"0301";"2018";"1175";"3";"Pilestredet";"VLNAM";"3"
"0301";"2018";"1175";"3";"Pilestredet";"VLORGO";"3"
"0301";"2018";"1175";"3";"Pilestredet";"VU-BPED";"3"
"0301";"2018";"1175";"4";"Pilestredet";"ADML";"3"
"0301";"2018";"1175";"4";"Pilestredet";"DKL";"3"
"0301";"2018";"1175";"4";"Pilestredet";"FILM2";"3"
"0301";"2018";"1175";"4";"Pilestredet";"FKF1";"3"
"0301";"2018";"1175";"4";"Pilestredet";"G5ENG";"3"
"0301";"2018";"1175";"4";"Pilestredet";"GLSFG";"3"
"0301";"2018";"1175";"4";"Pilestredet";"IDE";"3"
"0301";"2018";"1175";"4";"Pilestredet";"IKTMAEK";"3"
"0301";"2018";"1175";"4";"Pilestredet";"JOUREVUINT";"3"
"0301";"2018";"1175";"4";"Pilestredet";"K2MBO";"3"
"0301";"2018";"1175";"4";"Pilestredet";"MABIO-D";"3"
"0301";"2018";"1175";"4";"Pilestredet";"MABY";"3"
